img,title,url,best_price,product_id
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Apple MacBook Air M1 MGND3HN/A Ultrabook
                ",https://www.mysmartprice.com/computer/apple-macbook-air-m1-mgnd3hn-a-laptop-msf583278,"71,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Apple MacBook Air M1 MGNA3HN/A Ultrabook
                ",https://www.mysmartprice.com/computer/apple-macbook-air-m1-mgna3hn-a-laptop-msf583279,"99,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Apple MacBook Air MQD32HN/A Ultrabook
                ",https://www.mysmartprice.com/computer/apple-macbook-air-mqd32hn-a-laptop-msf577693,"67,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Apple MacBook Air M1 MGN93HN/A Ultrabook
                ",https://www.mysmartprice.com/computer/apple-macbook-air-m1-mgn93hn-a-laptop-msf583276,"80,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Apple MacBook Air M1 MGN63HN/A Ultrabook
                ",https://www.mysmartprice.com/computer/apple-macbook-air-m1-mgn63hn-a-laptop-msf583273,"72,590",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14s-dy2508TU (6X360PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14s-dy2508tu-6x360pa-laptop-msf597128,"37,499",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 14 X1400EA-EK543WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-14-x1400ea-ek543ws-laptop-msf615768,"48,500",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Simmtronics (DLSD3SIM0008) 4GB DDR3 Laptop RAM
                ",https://www.mysmartprice.com/computer/simmtronics--dlsd3sim0008--4gb-ddr3-laptop-ram-msf544663,999,
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Predator Helios 300 PH315-51 (NH.Q3HSI.005) Laptop
                ",https://www.mysmartprice.com/computer/acer-predator-helios-300-ph315-51-nh.q3hsi.005-laptop-msf576943,"85,800",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-fq5007TU (67V50PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-fq5007tu-67v50pa-laptop-msf598866,"39,600",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Realme Book Slim Laptop
                ",https://www.mysmartprice.com/computer/realme-realme-book-slim-laptop-msf588182,"42,999",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-eq2182AU (6K7U2PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-eq2182au-6k7u2pa-laptop-msf596331,"41,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14s-fq1092AU (50M60PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14s-fq1092au-50m60pa-laptop-msf594309,"43,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X515EA-EJ322WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x515ea-ej322ws-laptop-msf594343,"33,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook S14 S430FA-EB006T Ultrabook
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-s14-s430fa-eb006t-laptop-msf576065,"38,355",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X515JA-BQ322WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x515ja-bq322ws-laptop-msf596181,"32,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Aspire 7 A715-75G-50TA (NH.Q97SI.001) Laptop
                ",https://www.mysmartprice.com/computer/acer-aspire-7-a715-75g-50ta-nh.q97si.001-laptop-msf585980,"49,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP Pavilion 15-ec2004AX (3E3R5PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-pavilion-15-ec2004ax-3e3r5pa-laptop-msf587958,"56,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15-BE014TU (1AC77PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15-be014tu-1ac77pa-laptop-msf577826,"30,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15-BE012TU (1AC75PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15-be012tu-1ac75pa-laptop-msf577982,"31,041",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14s-dy2507TU (6N024PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14s-dy2507tu-6n024pa-laptop-msf596544,"33,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP Pavilion Gaming 15-ec0101AX (167W1PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-pavilion-gaming-15-ec0101ax-167w1pa-laptop-msf579989,"40,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-FR2511TU (6N049PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-fr2511tu-6n049pa-laptop-msf596320,"36,499",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X515JA-EJ392WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x515ja-ej392ws-laptop-msf597582,"35,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X515JA-EJ362WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x515ja-ej362ws-laptop-msf593344,"34,225",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS TUF Gaming F17 FX706HF-HX018W Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-tuf-gaming-f17-fx706hf-hx018w-laptop-msf611247,"51,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X515EA-EJ522WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x515ea-ej522ws-laptop-msf596645,"44,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS TUF Gaming F15 FX506HF-HN075W Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-tuf-gaming-f15-fx506hf-hn075w-laptop-msf613032,"50,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Dell Inspiron 15 5559 (Z566303UIN9) Laptop
                ",https://www.mysmartprice.com/computer/dell-inspiron-15-5559-z566303uin9-laptop-msf577716,"30,774",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Dell Inspiron 15 5567 (A563509UIN9) Laptop
                ",https://www.mysmartprice.com/computer/dell-inspiron-15-5567-a563509uin9-laptop-msf577216,"26,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 320-15IKB (80XL0006US) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-320-15ikb-80xl0006us-laptop-msf577105,"45,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS TUF Gaming F15 FX506HF-HN076W Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-tuf-gaming-f15-fx506hf-hn076w-laptop-msf613031,"52,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 320E (80XL03FUIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-320e-80xl03fuin-laptop-msf577616,"32,927",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15q-dy0007au (6AL29PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15q-dy0007au-6al29pa-laptop-msf576021,"23,911",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14q-cy0006au (7QG88PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14q-cy0006au-7qg88pa-laptop-msf575876,"24,101",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-GR0011AU (35K34PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-gr0011au-35k34pa-laptop-msf583762,"34,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14q-cs0009TU (5DZ92PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14q-cs0009tu-5dz92pa-laptop-msf576674,"20,599",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14q-cs0005tu (4WQ17PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14q-cs0005tu-4wq17pa-laptop-msf576562,"28,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Slim 3 15ITL6 (82H803LKIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-slim-3-15itl6-82h803lkin-laptop-msf615418,"59,999",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Realme Intel Evo Book Slim Laptop
                ",https://www.mysmartprice.com/computer/realme-realme-intel-evo-book-slim-laptop-msf587830,"43,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS X543MA-GQ1015T Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-x543ma-gq1015t-laptop-msf582771,"22,200",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-gr0012AU (35K35PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-gr0012au-35k35pa-laptop-msf583959,"42,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Aspire 7 A715-42G (UN.QAYSI.016) Laptop
                ",https://www.mysmartprice.com/computer/acer-aspire-7-a715-42g-un.qaysi.016-laptop-msf616119,"47,100",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer One 14 Z2-485 (UN.EFMSI.063) Laptop
                ",https://www.mysmartprice.com/computer/acer-one-14-z2-485-un.efmsi.063-laptop-msf582782,"24,999",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Slim 1 15ALC7 (82R400ERIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-slim-1-15alc7-82r400erin-laptop-msf615396,"37,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 3 15ITL05 (81X800N2IN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-3-15itl05-81x800n2in-laptop-msf612347,"37,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Slim 3 (82KU017KIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-slim-3-82ku017kin-laptop-msf594497,"36,399",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Aspire 7 A715-42G (NH.QAYSI.004) Laptop
                ",https://www.mysmartprice.com/computer/acer-aspire-7-a715-42g-nh.qaysi.004-laptop-msf596048,"49,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS TUF Gaming F15 FX506LHB-HN358W Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-tuf-gaming-f15-fx506lhb-hn358w-laptop-msf597639,"50,400",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15q-bu006tu (2LS59PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15q-bu006tu-2ls59pa-laptop-msf577640,"33,996",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15q-bu007tu (2SL05PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15q-bu007tu-2sl05pa-laptop-msf577641,"30,000",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 14 X412DA-EK501T Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-14-x412da-ek501t-laptop-msf584433,"30,443",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 14 X412DA-EK502T Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-14-x412da-ek502t-laptop-msf584434,"28,603",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Hitachi Travelstar 250GB Laptop Internal Hard Drive
                ",https://www.mysmartprice.com/computer/hitachi-travelstar-250gb-laptop-internal-hard-drive-msf191016,NA,
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X412DA-EK504T Ultrabook
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x412da-ek504t-laptop-msf575485,"27,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS TUF Gaming F15 FX506LHB-HN355WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-tuf-gaming-f15-fx506lhb-hn355ws-laptop-msf596520,"49,589",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15-BG004AU (1DF03PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15-bg004au-1df03pa-laptop-msf577988,"25,599",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15-bg002AU (Z1D89PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15-bg002au-z1d89pa-laptop-msf578171,"27,225",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 3 15ITL6 (82H801L7IN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-3-15itl6-82h801l7in-laptop-msf594573,"33,900",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14s-cf3074TU (1V4R6PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14s-cf3074tu-1v4r6pa-laptop-msf581233,"25,291",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-eq2144AU (50M63PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-eq2144au-50m63pa-laptop-msf594310,"37,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X515JA-EJ592WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x515ja-ej592ws-laptop-msf597583,"44,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Aspire 7 A715-42G (UN.QAYSI.006) Laptop
                ",https://www.mysmartprice.com/computer/acer-aspire-7-a715-42g-un.qaysi.006-laptop-msf596047,"51,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-eq2143au (50M62PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-eq2143au-50m62pa-laptop-msf594551,"31,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS ROG Strix G531GT-BQ024T Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-rog-strix-g531gt-bq024t-laptop-msf575890,"64,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Aspire 7 A715-42G (NH.QAYSI.001) Laptop
                ",https://www.mysmartprice.com/computer/acer-aspire-7-a715-42g-nh.qaysi.001-laptop-msf584213,"47,100",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X515JA-EJ562TS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x515ja-ej562ts-laptop-msf587715,"30,903",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Apple MacBook Air M2 MLXY3HN/A Ultrabook
                ",https://www.mysmartprice.com/computer/apple-macbook-air-m2-mlxy3hn-a-laptop-msf596267,"90,900",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-eq1580AU (834S2PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-eq1580au-834s2pa-laptop-msf615979,"31,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Aspire 7 A715-41G-R6S8 (NH.Q8DSI.001) Laptop
                ",https://www.mysmartprice.com/computer/acer-aspire-7-a715-41g-r6s8-nh.q8dsi.001-laptop-msf583034,"72,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 14 X412FA-EK361T Ultrabook
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-14-x412fa-ek361t-laptop-msf580148,"17,931",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 14 X412FA-EK363T Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-14-x412fa-ek363t-laptop-msf592248,"33,111",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS TUF Gaming F15 FX506LH-HN258T Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-tuf-gaming-f15-fx506lh-hn258t-laptop-msf585922,"56,000",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer One 14 Z8-415 (UN.599SI.011) Laptop
                ",https://www.mysmartprice.com/computer/acer-one-14-z8-415-un.599si.011-laptop-msf616167,"29,290",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Xiaomi RedmiBook 15 Pro Laptop
                ",https://www.mysmartprice.com/computer/xiaomi-redmibook-15-pro-laptop-msf587678,"39,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Slim 3i 15ITL05 (81X800J3IN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-slim-3i-15itl05-81x800j3in-laptop-msf595545,"40,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X1502ZA-EJ993WS Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x1502za-ej993ws-laptop-msf613334,"36,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-dy3001TU (360L7PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-dy3001tu-360l7pa-laptop-msf584902,"40,550",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    AVITA Pura NS14A6INV561 Laptop
                ",https://www.mysmartprice.com/computer/avita-avita-pura-ns14a6inv561-laptop-msf581396,"21,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Gaming 3 15IHU6 (82K101GSIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-gaming-3-15ihu6-82k101gsin-laptop-msf599086,"49,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 130 (81H7001WIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-130-81h7001win-laptop-msf576003,"36,370",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo 130-15IKB (81H7002CIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-130-15ikb-81h7002cin-laptop-msf575967,"24,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-chromebook-11a-na0002mu-2e4n0pa-laptop-msf585119,"25,189",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 330-15IKB (81DE01MJIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-330-15ikb-81de01mjin-laptop-msf576791,"32,927",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Slim 3 15ITL6 (82H803HQIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-slim-3-15itl6-82h803hqin-laptop-msf615419,"40,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer One 14 Z8-415 (UN.599SI.009) Laptop
                ",https://www.mysmartprice.com/computer/acer-one-14-z8-415-un.599si.009-laptop-msf611718,"28,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Infinix INBook X1 Slim XL21 Laptop
                ",https://www.mysmartprice.com/computer/infinix-inbook-x1-slim-xl21-laptop-msf595803,"27,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad S145 (81N30063IN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-s145-81n30063in-laptop-msf575588,"24,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Slim 3 (82H802KVIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-slim-3-82h802kvin-laptop-msf596999,"48,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Infinix INBook X1 XL11 Laptop
                ",https://www.mysmartprice.com/computer/infinix-inbook-x1-xl11-laptop-msf593664,"28,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14s-DY2501TU (3T170PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14s-dy2501tu-3t170pa-laptop-msf585901,"37,500",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 130-15IKB (81H700BEIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-130-15ikb-81h700bein-laptop-msf582234,"27,591",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Infinix INBook X1 XL11 Laptop
                ",https://www.mysmartprice.com/computer/infinix-inbook-x1-xl11-laptop-msf593668,"34,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 320 (80XH01HBIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-320-80xh01hbin-laptop-msf588693,"37,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Slim 3i 15ITL6 (82H802XXIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-slim-3i-15itl6-82h802xxin-laptop-msf599341,"50,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad S145 (81UT001CIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-s145-81ut001cin-laptop-msf575718,"30,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14s-fq1089au (50M59PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14s-fq1089au-50m59pa-laptop-msf594752,"33,499",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Gaming 3 15IHU6 (82K101LGIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-gaming-3-15ihu6-82k101lgin-laptop-msf612474,"52,649",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad 320-15ISK (80XH01JFIN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-320-15isk-80xh01jfin-laptop-msf577621,"26,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Acer Aspire 5 A515-54G (NX.HFQSI.001) Laptop
                ",https://www.mysmartprice.com/computer/acer-aspire-5-a515-54g-nx.hfqsi.001-laptop-msf575885,"36,975",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Samsung Galaxy Book NP750XED-KC1IN 15.6 2 15.6 Laptop
                ",https://www.mysmartprice.com/computer/samsung-galaxy-book-2-np750xed-kc1in-15.6-2-15.6-laptop-msf594523,"51,350",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 15s-fq5330TU (9D3P0PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-15s-fq5330tu-9d3p0pa-laptop-msf616221,"52,849",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP Chromebook 11a-na0006MU (2E4N1PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-chromebook-11a-na0006mu-2e4n1pa-laptop-msf592576,"21,990",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP Chromebook 11a-na0004MU (2E4M8PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-chromebook-11a-na0004mu-2e4m8pa-laptop-msf592492,"20,200",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 15 X543UA-DM342T Laptop
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-15-x543ua-dm342t-laptop-msf583271,"30,490",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad S145 (81VD0073IN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-s145-81vd0073in-laptop-msf582105,"30,980",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP Pavilion 14-dv2153TU (8Y2S3PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-pavilion-14-dv2153tu-8y2s3pa-laptop-msf613601,"69,999",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    Lenovo Ideapad Gaming 3i (82K101B6IN) Laptop
                ",https://www.mysmartprice.com/computer/lenovo-ideapad-gaming-3i-82k101b6in-laptop-msf597321,"55,250",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    HP 14s-dy2506TU (546K2PA) Laptop
                ",https://www.mysmartprice.com/computer/hp-14s-dy2506tu-546k2pa-laptop-msf593616,"45,890",
https://assets.mspimages.in/logos/mysmartprice/owl/tr:w-70/lazy.png,"
                    ASUS VivoBook 14 Laptop (Core i3 7th Gen/4 GB/256 GB SSD/Windows 10) Laptop X412UA-EK342T Ultrabook
                ",https://www.mysmartprice.com/computer/asus-asus-vivobook-14-laptop-core-i3-7th-gen-4-gb-256-gb-ssd-windows-10-laptop-x412ua-ek342t-laptop-msf575996,"26,590",
